15500,11,11
15600,11,11
15700,11,11
15800,11,11
15900,11,11
16000,12,11
16100,12,11
16200,12,11
16300,12,11
16400,12,11
16500,12,11
16600,12,11
16700,12,12
16800,12,12
16900,12,12
17000,12,12
17100,12,12
17200,12,12
17300,12,12
17400,12,12
17500,12,12
17600,12,12
17700,12,12
17800,12,12
17900,11,11
18000,11,11
18100,11,11
18200,11,11
18300,11,11
18400,11,11
18500,11,11
18600,11,11
18700,11,11
18800,11,11
18900,11,11
19000,11,11
19100,11,11
19200,11,11
19300,11,11
19400,11,11
19500,11,11
19600,12,11
19700,12,11
19800,12,11
19900,12,11
20000,12,11
20100,12,12
20200,12,12
20300,12,12
20400,12,12
20500,12,12
20600,14,12
20700,14,12
20800,14,12
20900,14,13
21000,14,13
21100,14,13
21200,14,13
21300,14,13
21400,14,13
21500,14,13
21600,14,13
21700,14,13
21800,14,13
21900,14,13
22000,14,13
22100,14,13
22200,14,13
22300,14,13
22400,14,14
22500,14,14
22600,14,14
22700,14,14
22800,14,14
22900,14,14
23000,14,14
23100,14,14
23200,14,14
23300,14,14
23400,14,14
23500,14,14
23600,14,14
23700,14,14
23800,14,14
23900,15,14
24000,15,14
24100,15,14
24200,15,14
24300,15,14
24400,15,14
24500,15,15
24600,15,15
24700,15,15
24800,15,15
24900,15,15
25000,15,15
25100,15,15
25200,16,15
25300,16,15
25400,16,15
25500,16,15
25600,16,15
25700,16,15
25800,16,15
25900,16,15
26000,16,15
26100,16,16
26200,16,16
26300,16,16
26400,16,16
26500,16,16
26600,15,15
26700,14,14
26800,14,14
26900,14,14
27000,15,14
27100,15,14
27200,15,14
27300,15,14
27400,15,14
27500,15,14
27600,15,14
27700,15,14
27800,15,14
27900,15,15
28000,15,15
28100,15,15
28200,15,15
28300,15,15
28400,15,15
28500,15,15
28600,15,15
28700,15,15
28800,15,15
28900,15,15
29000,15,15
29100,15,15
29200,15,15
29300,15,15
29400,15,15
29500,15,15
29600,15,15
29700,16,15
29800,16,15
29900,17,16
30000,17,16
30100,17,16
30200,17,16
30300,17,16
30400,17,16
30500,17,16
30600,18,16
30700,18,16
30800,18,16
30900,18,16
31000,18,16
31100,18,16
31200,18,17
31300,18,17
31400,18,17
31500,18,17
31600,18,18
31700,18,18
31800,18,18
31900,18,18
32000,18,18
32100,18,18
32200,18,18
32300,18,18
32400,18,18
32500,18,18
32600,19,18
32700,19,18
32800,19,18
32900,19,18
33000,19,18
33100,19,18
33200,19,18
33300,19,18
33400,20,18
33500,20,18
33600,20,18
33700,20,18
33800,20,18
33900,19,18
34000,19,18
34100,19,18
34200,19,19
34300,19,19
34400,19,19
34500,19,19
34600,19,19
34700,19,19
34800,19,19
34900,19,19
35000,19,19
35100,19,19
35200,19,19
35300,19,19
35400,19,19
35500,20,19
35600,20,19
35700,21,19
35800,21,20
35900,21,20
36000,21,20
36100,21,20
36200,21,20
36300,21,20
36400,21,20
36500,21,21
36600,21,21
36700,22,21
36800,22,21
36900,22,21
37000,22,22
37100,22,22
37200,22,22
37300,22,22
37400,22,22
37500,23,22
37600,23,22
37700,23,22
37800,23,22
37900,23,22
38000,23,22
38100,23,22
38200,23,22
38300,23,22
38400,23,22
38500,23,22
38600,23,22
38700,23,22
38800,23,22
38900,23,22
39000,23,22
39100,23,22
39200,24,22
39300,24,23
39400,24,23
39500,24,23
39600,24,23
39700,24,23
39800,24,23
39900,24,23
40000,24,24
40100,24,24
40200,24,24
40300,24,24
40400,24,24
40500,24,24
40600,24,24
40700,24,24
40800,24,24
40900,24,24
41000,24,24
41100,24,24
41200,24,24
41300,24,24
41400,24,24
41500,24,24
41600,24,24
41700,24,24
41800,24,24
41900,24,24
42000,24,24
42100,24,24
42200,24,24
42300,24,24
42400,25,24
42500,25,24
42600,24,23
42700,24,23
42800,25,23
42900,25,23
43000,25,23
43100,25,23
43200,25,23
43300,25,24
43400,25,24
43500,25,24
43600,26,24
43700,26,24
43800,26,25
43900,26,25
44000,26,25
44100,26,25
44200,26,25
44300,24,24
44400,24,24
44500,24,24
44600,24,24
44700,24,24
44800,25,24
44900,26,24
45000,26,24
45100,26,25
45200,26,25
45300,26,25
45400,26,25
45500,26,25
45600,26,25
45700,26,25
45800,26,25
45900,26,25
46000,27,26
46100,27,26
46200,27,26
46300,27,27
46400,27,27
46500,27,27
46600,27,27
46700,27,27
46800,27,27
46900,27,27
47000,26,26
47100,25,25
47200,25,25
47300,25,25
47400,25,25
47500,25,25
47600,25,25
47700,25,25
47800,25,25
47900,25,25
48000,25,25
48100,26,25
48200,26,25
48300,26,25
48400,26,25
48500,26,24
48600,26,24
48700,26,24
48800,25,24
48900,25,24
49000,25,25
49100,25,25
49200,25,25
49300,25,25
49400,25,25
49500,25,25
49600,25,25
49700,26,25
49800,26,25
49900,27,25
50000,27,26
50100,27,26
50200,27,26
50300,27,26
50400,28,26
50500,28,26
50600,28,26
50700,28,26
50800,28,26
50900,28,27
51000,28,27
51100,28,27
51200,28,27
51300,28,27
51400,28,27
51500,28,27
51600,28,27
51700,28,27
51800,28,28
51900,29,28
52000,29,28
52100,29,28
52200,29,28
52300,29,28
52400,29,28
52500,29,28
52600,29,28
52700,29,29
52800,29,29
52900,29,29
53000,29,29
53100,29,29
53200,29,29
53300,29,29
53400,29,29
53500,29,29
53600,29,29
53700,29,29
53800,29,29
53900,29,29
54000,29,29
54100,29,29
54200,29,29
54300,29,29
54400,29,29
54500,29,29
54600,29,29
54700,29,29
54800,29,29
54900,29,29
55000,29,29
55100,29,29
55200,29,29
55300,29,29
55400,29,29
55500,29,29
55600,29,29
55700,29,29
55800,29,29
55900,29,29
56000,29,29
56100,29,29
56200,29,29
56300,29,29
56400,29,29
56500,29,29
56600,29,29
56700,29,29
56800,29,29
56900,29,29
57000,29,29
57100,29,29
57200,29,29
57300,29,29
57400,28,28
57500,28,28
57600,28,28
57700,28,28
57800,28,28
57900,28,28
58000,28,28
58100,28,28
58200,28,28
58300,28,28
58400,28,28
58500,28,28
58600,27,27
58700,27,27
58800,27,27
58900,27,27
59000,27,27
59100,27,27
59200,27,27
59300,27,27
59400,28,27
59500,28,27
59600,28,27
59700,28,27
59800,28,27
59900,28,27
60000,28,27
60100,28,27
60200,28,27
60300,28,28
60400,28,28
60500,28,28
60600,28,28
60700,28,28
60800,28,28
60900,28,28
61000,28,28
61100,28,28
61200,28,28
61300,28,28
61400,28,28
61500,29,28
61600,29,28
61700,29,28
61800,29,28
61900,29,28
62000,29,28
62100,29,28
62200,29,28
62300,27,26
62400,27,26
62500,27,26
62600,27,26
62700,27,27
62800,27,27
62900,27,27
63000,27,27
63100,27,27
63200,27,27
63300,27,27
63400,27,27
63500,27,27
63600,27,27
63700,27,27
63800,27,27
63900,27,27
64000,27,27
64100,27,27
64200,27,27
64300,27,27
64400,27,27
64500,27,27
64600,27,27
64700,27,27
64800,27,27
64900,27,27
65000,27,27
65100,27,27
65200,27,27
65300,27,27
65400,27,27
65500,27,27
65600,27,27
65700,27,27
65800,27,27
65900,27,27
66000,27,27
66100,27,27
66200,27,27
66300,27,27
66400,27,27
66500,27,27
66600,27,27
66700,27,27
66800,27,27
66900,27,27
67000,27,27
67100,27,27
67200,27,27
67300,27,27
67400,27,27
67500,27,27
67600,27,27
67700,27,27
67800,27,27
67900,27,27
68000,27,27
68100,27,27
68200,27,27
68300,27,27
68400,27,27
68500,27,27
68600,27,27
68700,27,27
68800,27,27
68900,27,27
69000,27,27
69100,27,27
69200,27,27
69300,27,27
69400,27,27
69500,27,27
69600,27,27
69700,27,27
69800,27,27
69900,27,27
70000,27,27
70100,28,27
70200,29,27
70300,29,28
70400,29,28
70500,29,28
70600,29,28
70700,29,28
70800,29,28
70900,29,28
71000,29,29
71100,29,29
71200,29,29
71300,29,29
71400,29,29
71500,29,29
71600,30,29
71700,30,29
71800,30,29
71900,30,30
72000,30,30
72100,30,30
72200,30,30
72300,30,30
72400,30,30
72500,30,30
72600,30,30
72700,30,30
72800,30,30
72900,30,30
73000,30,30
73100,30,30
73200,30,30
73300,30,30
73400,30,30
73500,30,30
73600,30,30
73700,30,30
73800,30,30
73900,30,30
74000,30,30
74100,30,30
74200,30,30
74300,30,30
74400,30,30
74500,30,30
74600,30,30
74700,30,30
74800,30,30
74900,30,30
75000,30,30
75100,30,30
75200,30,30
75300,30,30
75400,30,30
75500,30,30
75600,30,30
75700,30,30
75800,30,30
75900,30,30
76000,30,30
76100,30,30
76200,30,30
76300,30,30
76400,30,30
76500,30,30
76600,30,30
76700,30,30
76800,30,30
76900,30,30
77000,30,30
77100,30,30
77200,30,30
77300,31,30
77400,31,30
77500,31,30
77600,31,30
77700,31,30
77800,31,30
77900,31,30
78000,31,30
78100,31,30
78200,31,31
78300,31,31
78400,31,31
78500,31,31
78600,31,31
78700,31,31
78800,31,31
78900,31,31
79000,31,31
79100,32,31
79200,32,31
79300,31,30
79400,31,30
79500,31,30
79600,31,30
79700,31,30
79800,31,30
79900,31,30
80000,31,30
80100,31,31
80200,31,31
80300,30,30
80400,30,30
80500,30,30
80600,30,30
80700,30,30
80800,30,30
80900,31,30
81000,31,30
81100,29,28
81200,29,28
81300,29,28
81400,29,28
81500,29,28
81600,29,28
81700,27,26
81800,27,26
81900,27,26
82000,27,26
82100,27,26
82200,27,26
82300,27,27
82400,26,26
82500,26,26
82600,26,26
82700,27,26
82800,27,26
82900,27,26
83000,27,26
83100,27,26
83200,27,26
83300,27,26
83400,27,26
83500,27,26
83600,27,26
83700,27,26
83800,27,27
83900,26,26
84000,26,26
84100,26,26
84200,26,26
84300,26,26
84400,26,26
84500,26,26
84600,26,26
84700,26,26
84800,26,26
84900,25,25
85000,25,25
85100,25,25
85200,25,25
85300,24,24
85400,24,24
85500,24,24
85600,24,24
85700,24,24
85800,24,24
85900,24,24
86000,23,23
86100,22,22
86200,23,22
86300,24,22
86400,24,22
86500,24,22
86600,24,22
86700,24,22
86800,24,22
86900,24,22
87000,24,23
87100,24,24
87200,24,24
87300,24,24
87400,24,24
87500,24,24
87600,24,24
87700,23,23
87800,23,23
87900,23,23
88000,23,23
88100,23,23
88200,22,22
88300,22,22
88400,22,22
88500,22,22
88600,22,22
88700,22,22
88800,21,21
88900,21,21
89000,21,21
89100,21,21
89200,21,21
89300,21,21
89400,21,21
89500,22,21
89600,23,21
89700,23,21
89800,23,21
89900,23,21
90000,23,21
90100,23,22
90200,23,22
90300,23,22
90400,24,22
90500,23,21
90600,23,22
90700,23,22
90800,23,22
90900,22,21
91000,22,22
91100,22,22
91200,23,22
91300,23,22
91400,23,23
91500,23,23
91600,23,23
91700,22,22
91800,22,22
91900,22,22
92000,22,22
92100,22,22
92200,22,22
92300,22,22
92400,22,22
92500,21,21
92600,21,21
92700,21,21
92800,22,21
92900,21,20
93000,21,20
93100,21,20
93200,21,20
93300,21,20
93400,21,20
93500,21,21
93600,21,21
93700,21,21
93800,21,21
93900,21,21
94000,21,21
94100,21,21
94200,20,20
94300,20,20
94400,20,20
94500,21,20
94600,21,20
94700,21,20
94800,21,20
94900,20,19
95000,20,20
95100,20,20
95200,20,20
95300,20,20
95400,20,20
95500,21,20
95600,21,20
95700,21,20
95800,21,20
95900,21,20
96000,21,20
96100,21,20
96200,21,21
96300,21,21
96400,21,21
96500,21,21
96600,20,20
96700,20,20
96800,20,20
96900,20,20
97000,20,20
97100,20,20
97200,19,19
97300,19,19
97400,19,19
97500,19,19
97600,19,19
97700,19,19
97800,19,19
97900,19,19
98000,19,19
98100,19,19
98200,19,19
98300,20,19
98400,20,19
98500,20,19
98600,21,19
98700,21,19
98800,21,19
98900,21,19
99000,21,19
99100,21,20
99200,21,20
99300,21,20
99400,21,20
99500,22,20
99600,21,19
99700,21,19
99800,21,19
99900,21,19
100000,21,20
100100,21,21
100200,21,21
100300,21,21
100400,21,21
100500,21,21
100600,21,21
100700,21,21
100800,21,21
100900,21,21
101000,21,21
101100,21,21
101200,20,20
101300,20,20
101400,20,20
101500,21,20
101600,21,20
101700,21,20
101800,21,20
101900,20,19
102000,20,20
102100,20,20
102200,20,20
102300,20,20
102400,19,19
102500,19,19
102600,19,19
102700,19,19
102800,19,19
102900,19,19
103000,19,19
103100,19,19
103200,19,19
103300,19,18
103400,19,18
103500,20,18
103600,19,17
103700,19,17
103800,19,18
103900,19,18
104000,19,18
104100,20,18
104200,20,18
104300,20,18
104400,20,18
104500,20,19
104600,20,19
104700,20,19
104800,20,19
104900,20,19
105000,20,19
105100,20,19
105200,20,20
105300,18,18
105400,19,18
105500,19,18
105600,19,18
105700,19,18
105800,19,19
105900,20,19
106000,20,19
106100,21,19
106200,21,19
106300,21,20
106400,21,20
106500,21,20
106600,21,20
106700,21,20
106800,21,21
106900,21,21
107000,21,21
107100,21,21
107200,21,21
107300,21,21
107400,21,21
107500,22,21
107600,22,21
107700,23,21
107800,22,20
107900,21,20
108000,21,20
108100,21,20
108200,21,21
108300,21,21
108400,21,21
108500,21,21
108600,21,21
108700,21,21
108800,21,21
108900,21,21
109000,21,21
109100,21,21
109200,21,21
109300,21,21
109400,21,21
109500,21,21
109600,21,21
109700,21,21
109800,21,21
109900,21,21
110000,21,21
110100,21,21
110200,20,20
110300,20,20
110400,20,20
110500,20,20
110600,20,20
110700,20,20
110800,21,20
110900,21,20
111000,20,19
111100,20,19
111200,20,20
111300,21,20
111400,21,20
111500,21,20
111600,22,20
111700,22,20
111800,21,19
111900,21,19
112000,21,20
112100,21,21
112200,21,21
112300,21,21
112400,21,21
112500,21,21
112600,20,20
112700,21,20
112800,21,20
112900,21,20
113000,21,20
113100,21,21
113200,21,21
113300,21,21
113400,21,21
113500,21,21
113600,21,21
113700,21,21
113800,21,21
113900,21,21
114000,21,21
114100,21,20
114200,21,20
114300,22,20
114400,22,20
114500,22,20
114600,22,21
114700,22,22
114800,22,22
114900,22,22
115000,22,22
115100,21,21
115200,21,21
115300,22,21
115400,22,21
115500,22,22
115600,22,22
115700,22,22
115800,22,22
115900,22,22
116000,22,22
116100,24,22
116200,24,22
116300,24,22
116400,24,22
116500,24,23
116600,24,24
116700,22,22
116800,22,22
116900,22,22
117000,22,22
117100,22,22
117200,22,22
117300,22,22
117400,22,22
117500,22,22
117600,22,22
117700,22,22
117800,22,22
117900,23,22
118000,23,22
118100,23,22
118200,23,22
118300,23,23
118400,23,23
118500,23,23
118600,23,23
118700,23,23
118800,23,23
118900,23,23
119000,22,22
119100,22,22
119200,22,22
119300,22,22
119400,22,22
119500,22,21
119600,23,21
119700,23,21
119800,23,21
119900,23,22
120000,23,22
120100,23,22
120200,23,23
120300,24,23
120400,24,23
120500,24,23
120600,24,23
120700,24,23
120800,23,22
120900,23,22
121000,23,22
121100,23,22
121200,23,22
121300,23,22
121400,23,22
121500,24,22
121600,24,22
121700,24,22
121800,24,22
121900,24,23
122000,23,23
122100,23,23
122200,24,23
122300,24,23
122400,24,23
122500,24,23
122600,24,24
122700,24,24
122800,24,24
122900,24,24
123000,24,24
123100,24,24
123200,24,24
123300,24,24
123400,24,24
123500,24,24
123600,25,24
123700,25,24
123800,25,24
123900,25,24
124000,25,25
124100,26,25
124200,26,25
124300,26,25
124400,26,25
124500,26,26
124600,26,26
124700,25,25
124800,25,25
124900,25,25
125000,24,24
125100,24,24
125200,24,24
125300,24,24
125400,25,24
125500,25,24
125600,25,24
125700,25,24
125800,25,25
125900,26,25
126000,26,25
126100,26,25
126200,26,25
126300,26,26
126400,26,26
126500,26,26
126600,26,26
126700,26,26
126800,26,26
126900,26,26
127000,25,25
127100,25,25
127200,25,25
127300,25,25
127400,24,24
127500,24,24
127600,25,24
127700,26,24
127800,26,24
127900,26,24
128000,26,25
128100,26,25
128200,26,26
128300,26,26
128400,26,26
128500,26,26
128600,26,26
128700,26,26
128800,26,26
128900,26,26
129000,26,26
129100,25,25
129200,25,25
129300,25,25
129400,25,25
129500,25,25
129600,25,25
129700,25,25
129800,24,24
129900,23,23
130000,23,23
130100,23,23
130200,23,23
130300,23,23
130400,23,23
130500,23,23
130600,23,23
130700,23,23
130800,23,23
130900,23,23
131000,23,23
131100,22,22
131200,22,22
131300,22,22
131400,22,22
131500,22,22
131600,22,22
131700,22,22
131800,23,22
131900,23,22
132000,23,22
132100,23,22
132200,24,22
132300,24,22
132400,24,22
132500,24,22
132600,24,22
132700,24,23
132800,23,22
132900,23,22
133000,23,22
133100,23,22
133200,23,22
133300,23,22
133400,23,23
133500,23,23
133600,24,23
133700,24,23
133800,24,23
133900,24,23
134000,24,23
134100,24,23
134200,24,23
134300,24,23
134400,24,23
134500,24,23
134600,24,23
134700,24,23
134800,24,24
134900,24,24
135000,24,24
135100,24,24
135200,23,23
135300,24,23
135400,24,23
135500,24,23
135600,24,23
135700,24,23
135800,24,23
135900,24,23
136000,24,23
136100,24,23
136200,24,23
136300,24,23
136400,24,23
136500,24,23
136600,24,24
136700,24,24
136800,24,24
136900,24,24
137000,24,24
137100,24,24
137200,24,24
137300,24,24
137400,24,24
137500,24,24
137600,23,23
137700,23,23
137800,23,23
137900,23,23
138000,23,23
138100,23,23
138200,23,23
138300,23,23
138400,23,23
138500,23,23
138600,23,23
138700,23,23
138800,23,23
138900,23,23
139000,24,23
139100,24,23
139200,24,23
139300,24,23
139400,24,23
139500,24,23
139600,24,23
139700,24,23
139800,24,23
139900,24,23
140000,24,23
140100,24,24
140200,25,24
140300,25,24
140400,25,24
140500,25,24
140600,26,24
140700,26,24
140800,26,24
140900,26,25
141000,26,25
141100,26,25
141200,26,25
141300,26,25
141400,26,25
141500,26,25
141600,26,25
141700,26,25
141800,26,26
141900,26,26
142000,26,26
142100,26,26
142200,26,26
142300,26,26
142400,27,26
142500,27,26
142600,28,27
142700,28,27
142800,28,27
142900,28,27
143000,28,27
143100,28,27
143200,28,27
143300,28,27
143400,28,27
143500,28,27
143600,28,27
143700,28,27
143800,28,27
143900,28,28
144000,28,28
144100,28,28
144200,28,28
144300,28,28
144400,28,28
144500,28,28
144600,28,28
144700,28,28
144800,28,28
144900,28,28
145000,29,28
145100,29,28
145200,29,28
145300,29,28
145400,29,28
145500,29,28
145600,29,28
145700,29,28
145800,29,28
145900,29,29
146000,29,29
146100,29,29
146200,29,29
146300,29,29
146400,29,29
146500,29,29
146600,29,29
146700,29,29
146800,29,29
146900,29,29
147000,29,29
147100,29,29
147200,29,29
147300,29,29
147400,29,29
147500,29,29
147600,29,29
147700,29,29
147800,29,29
147900,29,29
148000,29,29
148100,29,29
148200,30,29
148300,30,29
148400,30,29
148500,30,29
148600,30,29
148700,30,29
148800,30,29
148900,30,29
149000,30,29
149100,30,29
149200,30,29
149300,30,29
149400,29,28
149500,29,28
149600,29,29
149700,29,29
149800,29,29
149900,28,28
150000,29,28
150100,29,28
150200,29,28
150300,28,27
150400,28,27
150500,29,27
150600,29,27
150700,29,27
150800,29,27
150900,29,27
151000,29,27
151100,29,27
151200,29,27
151300,28,26
151400,28,26
151500,28,27
151600,28,28
151700,28,28
151800,28,28
151900,28,28
152000,28,28
152100,28,28
152200,28,28
152300,28,28
152400,28,28
152500,28,28
152600,29,28
152700,29,28
152800,29,29
152900,28,28
153000,28,28
153100,28,28
153200,28,28
153300,28,28
153400,28,28
153500,28,28
153600,28,28
153700,27,27
153800,27,27
153900,27,27
154000,27,27
154100,27,27
154200,27,27
154300,27,27
154400,27,27
154500,27,27
154600,27,27
154700,27,27
154800,27,27
154900,27,27
155000,27,27
155100,29,27
155200,28,26
155300,28,26
155400,28,26
155500,28,26
155600,28,26
155700,28,26
155800,27,25
155900,27,25
156000,26,24
156100,26,24
156200,26,24
156300,26,24
156400,26,24
156500,26,25
156600,26,25
156700,26,26
156800,26,26
156900,26,26
157000,26,26
157100,26,26
157200,26,26
157300,25,25
157400,25,25
157500,25,25
157600,25,25
157700,25,25
157800,25,25
157900,25,25
158000,26,25
158100,26,25
158200,26,25
158300,26,26
158400,25,25
158500,25,25
158600,25,25
158700,25,25
158800,25,25
158900,25,25
159000,25,25
159100,26,25
159200,26,25
159300,27,25
159400,27,26
159500,27,26
159600,27,26
159700,27,26
159800,27,26
159900,27,27
160000,27,27
160100,27,27
160200,27,27
160300,27,27
160400,27,27
160500,27,27
160600,27,27
160700,28,27
160800,28,27
160900,28,28
161000,28,28
161100,28,28
161200,28,28
161300,28,28
161400,28,28
161500,28,28
161600,28,28
161700,28,28
161800,28,28
161900,28,28
162000,28,28
162100,28,28
162200,28,28
162300,28,28
162400,28,28
162500,28,28
162600,28,28
162700,28,28
162800,28,28
162900,28,28
163000,28,28
163100,28,28
163200,28,28
163300,28,28
163400,28,28
163500,28,28
163600,28,28
163700,28,28
163800,28,28
163900,28,28
164000,28,28
164100,28,28
164200,28,28
164300,28,28
164400,28,28
164500,28,28
164600,28,28
164700,28,28
164800,29,28
164900,29,28
165000,29,28
165100,29,28
165200,29,28
165300,29,28
165400,29,28
165500,28,28
165600,28,28
165700,28,28
165800,28,28
165900,28,28
166000,29,28
166100,29,28
166200,29,28
166300,29,28
166400,29,29
166500,29,29
166600,29,29
166700,29,29
166800,29,29
166900,29,29
167000,29,29
167100,29,29
167200,29,29
167300,29,29
167400,29,29
167500,29,29
167600,29,29
167700,29,29
167800,29,29
167900,29,29
168000,29,29
168100,29,29
168200,29,29
168300,29,29
168400,29,29
168500,29,29
168600,29,29
168700,29,29
168800,29,29
168900,29,29
169000,29,29
169100,29,29
169200,29,29
169300,29,29
169400,29,29
169500,29,29
169600,30,29
169700,30,29
169800,30,29
169900,30,29
170000,30,29
170100,30,29
170200,30,29
170300,30,29
170400,30,29
170500,30,29
170600,30,29
170700,30,29
170800,30,29
170900,30,29
171000,30,29
171100,30,29
171200,30,29
171300,30,30
171400,30,30
171500,30,30
171600,30,30
171700,30,30
171800,30,30
171900,30,30
172000,30,30
172100,30,30
172200,29,29
172300,29,29
172400,29,29
172500,29,29
172600,30,29
172700,30,29
172800,30,29
172900,30,30
173000,30,30
173100,30,30
173200,30,30
173300,30,30
173400,31,30
173500,31,30
173600,30,29
173700,30,29
173800,30,29
173900,30,29
174000,30,29
174100,30,29
174200,30,29
174300,30,29
174400,30,29
174500,30,30
174600,30,30
174700,29,29
174800,29,29
174900,29,29
175000,29,29
175100,29,29
175200,29,29
175300,29,29
175400,29,29
175500,29,29
175600,29,29
175700,29,29
175800,29,29
175900,29,29
176000,29,29
176100,29,29
176200,29,29
176300,29,29
176400,29,29
176500,29,29
176600,29,29
176700,29,29
176800,29,29
176900,29,29
177000,29,29
177100,29,29
177200,29,29
177300,29,29
177400,29,29
177500,29,29
177600,29,29
177700,29,29
177800,29,29
177900,29,29
178000,29,29
178100,29,29
178200,29,29
178300,29,29
178400,29,29
178500,29,29
178600,29,29
178700,29,29
178800,29,29
178900,29,29
179000,29,29
179100,29,29
179200,29,29
179300,29,29
179400,29,29
179500,29,29
179600,28,28
179700,28,28
179800,28,28
179900,28,28
180000,28,28
180100,28,28
180200,28,28
180300,28,28
180400,28,28
180500,28,28
180600,28,28
180700,28,28
180800,28,28
180900,28,28
181000,28,28
181100,28,28
181200,28,28
181300,28,28
181400,28,28
181500,28,28
181600,28,28
181700,28,28
181800,28,28
181900,28,28
182000,28,28
182100,28,28
182200,28,28
182300,28,28
182400,28,28
182500,28,28
182600,28,28
182700,28,28
182800,28,28
182900,28,28
183000,28,28
183100,28,28
183200,28,28
183300,28,28
183400,28,28
183500,28,28
183600,28,28
183700,28,28
183800,28,28
183900,28,28
184000,28,28
184100,28,28
184200,28,28
184300,28,28
184400,28,28
184500,28,28
184600,28,28
184700,28,28
184800,28,28
184900,28,28
185000,28,28
185100,28,28
185200,28,28
185300,28,28
185400,28,28
185500,28,28
185600,27,27
185700,27,27
185800,27,27
185900,27,27
186000,27,27
186100,28,27
186200,28,27
186300,28,28
186400,28,28
186500,28,28
186600,28,28
186700,28,28
186800,28,28
186900,28,28
187000,28,28
187100,28,28
187200,28,28
187300,28,28
187400,28,28
187500,28,28
187600,28,28
187700,28,28
187800,28,28
187900,28,28
188000,28,28
188100,29,28
188200,29,28
188300,29,28
188400,29,28
188500,29,28
188600,29,28
188700,30,28
188800,30,28
188900,30,29
189000,30,29
189100,30,29
189200,30,29
189300,30,29
189400,30,29
189500,30,29
189600,30,29
189700,30,29
189800,30,30
189900,30,30
190000,30,30
190100,30,30
190200,30,30
190300,30,30
190400,30,30
190500,30,30
190600,30,30
190700,30,30
190800,30,30
190900,30,30
191000,30,30
191100,30,30
191200,31,30
191300,31,30
191400,31,30
191500,31,30
191600,31,30
191700,31,30
191800,31,30
191900,31,30
192000,31,30
192100,31,30
192200,31,30
192300,31,30
192400,31,30
192500,31,30
192600,31,30
192700,31,30
192800,31,30
192900,31,30
193000,32,31
193100,32,31
193200,32,31
193300,32,31
193400,32,31
193500,32,31
193600,32,31
193700,32,31
193800,32,31
193900,32,31
194000,32,31
194100,32,31
194200,32,31
194300,32,31
194400,32,31
194500,32,31
194600,32,31
194700,32,31
194800,32,32
194900,32,32
195000,32,32
195100,32,32
195200,32,32
195300,32,32
195400,32,32
195500,32,32
195600,32,32
195700,32,32
195800,32,32
195900,32,32
196000,32,32
196100,32,32
196200,32,32
196300,32,32
196400,32,32
196500,32,32
196600,32,32
196700,32,32
196800,32,32
196900,32,32
197000,32,32
197100,32,32
197200,32,32
197300,32,32
197400,32,32
197500,32,32
197600,33,32
197700,33,32
197800,32,31
197900,32,31
198000,32,31
198100,32,31
198200,32,32
198300,32,32
198400,32,32
198500,32,32
198600,32,32
198700,32,32
198800,32,32
198900,32,32
199000,32,32
199100,32,32
199200,33,32
199300,33,32
199400,33,33
199500,33,33
199600,33,33
199700,33,33
199800,33,33
199900,33,33
200000,33,33
200100,33,33
