169,-5546,-14510,0
170,-5586,-14497,0
171,-5634,-14497,0
172,-5289,-14631,0
173,-5395,-14647,0
174,-5438,-14655,0
175,-5574,-14674,0
176,-5561,-14556,0
177,-5537,-14461,0
178,-5529,-14412,0
179,-5495,-14242,0
180,-5280,-14577,0
181,-5304,-14543,0
182,-5350,-14451,0
183,-5376,-14400,0
184,-5415,-14336,0
185,-5521,-14210,0
186,-5606,-14133,0
187,-5801,-13920,0
188,-6001,-13708,0
189,-6034,-13673,0
190,-6134,-13568,0
191,-6244,-13504,0
192,-6343,-13444,0
193,-6441,-13364,0
194,-6504,-13300,0
195,-6528,-13260,0
196,-6527,-13207,0
197,-6504,-13171,0
198,-5350,-14563,0
199,-5404,-14576,0
200,-5439,-14580,0
201,-5482,-14576,0
202,-5528,-14564,0
203,-4897,-14935,0
204,-4968,-14871,0
205,-4994,-14835,0
206,-5035,-14771,0
207,-5077,-14710,0
208,-5098,-14680,0
209,-5129,-14627,0
210,3532,-9614,0
211,3542,-9747,0
212,3556,-9797,0
213,3577,-9838,0
214,3719,-10070,0
215,3791,-10236,0
216,3764,-10330,0
217,3746,-10483,0
218,3737,-10730,0
219,3723,-10954,0
220,3747,-11236,0
221,3750,-11306,0
222,3761,-11613,0
223,3801,-11878,0
224,3772,-12043,0
225,3686,-12284,0
226,3603,-12489,0
227,3549,-12539,0
228,3217,-12769,0
229,3061,-12975,0
230,3023,-13027,0
231,2923,-13062,0
232,2773,-13088,0
233,2632,-13101,0
234,2326,-13120,0
235,1619,-13157,0
236,1515,-13146,0
237,1466,-13135,0
238,1375,-13100,0
239,1294,-13051,0
240,1194,-12984,0
241,1117,-12932,0
242,922,-12831,0
243,873,-12777,0
244,816,-12709,0
245,649,-12559,0
246,443,-12398,0
247,355,-12343,0
248,319,-12333,0
249,268,-12339,0
250,21,-12467,0
251,-102,-12506,0
252,-201,-12533,0
253,-777,-12748,0
254,-1061,-12896,0
255,-1087,-12916,0
256,-1130,-12977,0
257,-1148,-13045,0
258,-1163,-13118,0
259,-1157,-13233,0
260,-1120,-13612,0
261,-1129,-13666,0
262,-1189,-13787,0
263,-1348,-14099,0
264,-1390,-14149,0
265,-1630,-14258,0
266,-2289,-14504,0
267,-2401,-14566,0
268,-2669,-14653,0
269,-2752,-14671,0
270,-2796,-14680,0
271,-2890,-14684,0
272,-2939,-14686,0
273,-3015,-14690,0
274,-9603,-11721,0
275,-9581,-11663,0
276,-9549,-11633,0
277,-9507,-11621,0
278,-9413,-11555,0
279,-9281,-11474,0
280,-9124,-11426,0
281,-9002,-11396,0
282,-8970,-11371,0
283,-8951,-11325,0
284,-8926,-11297,0
285,-8831,-11279,0
286,-8783,-11274,0
287,-8787,-11242,0
288,-8882,-11194,0
289,-8972,-11148,0
290,-9030,-11098,0
291,-9136,-11086,0
292,-9219,-11065,0
293,-9332,-10990,0
294,-9385,-10939,0
295,-9429,-10928,0
296,3232,-11149,0
297,2785,-11010,0
298,2362,-10875,0
299,2082,-10799,0
300,3102,-13111,0
301,3222,-13210,0
302,3287,-13257,0
303,3331,-13286,0
304,-7643,-2356,0
305,-7608,-2306,0
306,-7560,-2258,0
307,-7482,-2214,0
308,-7402,-2133,0
309,-7337,-2042,0
310,-7315,-1990,0
311,-7308,-1886,0
312,-7299,-1825,0
313,-7299,-1750,0
314,-7285,-1690,0
315,-7264,-1643,0
316,-7263,-1565,0
317,-7131,-1386,0
318,-6989,-1230,0
319,-6914,-1139,0
320,-6841,-1029,0
321,-6818,-981,0
322,-9240,-3407,0
323,-9289,-3425,0
324,-9328,-3445,0
325,-9350,-3513,0
326,-9274,-3344,0
327,-9428,-3296,0
328,-9572,-3309,0
329,-9825,-3364,0
330,-10056,-3416,0
331,-10144,-3412,0
332,-10196,-3408,0
333,-10307,-3460,0
334,-10373,-3461,0
335,-10427,-3443,0
336,-10502,-3370,0
337,-10539,-3351,0
338,-10589,-3302,0
339,-10608,-3197,0
340,-10562,-3096,0
341,-10550,-2989,0
342,-10591,-2910,0
343,-10663,-2839,0
344,-10781,-2730,0
345,-10811,-2688,0
346,-10857,-2517,0
347,-10896,-2363,0
348,-10918,-2334,0
349,-10966,-2315,0
350,-11374,-2269,0
351,-11441,-2229,0
352,-11503,-2200,0
353,-11583,-2167,0
354,-7032,-1161,0
355,-7122,-1076,0
356,-7182,-1041,0
357,-7246,-998,0
358,-7283,-959,0
359,-7295,-849,0
360,-7305,-816,0
361,-7302,-771,0
362,-7317,-729,0
363,-7357,-690,0
364,-7410,-622,0
365,-7484,-610,0
366,-7560,-638,0
367,-7618,-628,0
368,-7674,-599,0
369,-7787,-613,0
370,-7868,-604,0
371,-7974,-563,0
372,-8064,-505,0
373,-8135,-484,0
374,-8209,-471,0
375,-8296,-469,0
376,-8372,-499,0
377,-8414,-494,0
378,-8502,-466,0
379,-8552,-465,0
380,-8577,-501,0
381,-7265,-820,0
382,-7205,-817,0
383,-7152,-841,0
384,-7100,-873,0
385,-7041,-909,0
386,-6878,-964,0
387,7137,2708,0
388,7136,2771,0
389,7133,2903,0
390,7128,3036,0
391,7123,3237,0
392,7123,3496,0
393,7095,2715,0
394,7050,2679,0
395,7026,2651,0
396,6983,2523,0
397,6946,2404,0
398,6896,2348,0
399,6856,2293,0
400,6833,2239,0
401,6779,2230,0
402,6717,2162,0
403,6695,2134,0
404,6664,2116,0
405,6630,2091,0
406,6609,2052,0
407,6577,2026,0
408,6550,1986,0
409,7155,3786,0
410,7209,3987,0
411,7335,4166,0
412,7379,4245,0
413,7451,4360,0
414,7541,4550,0
415,7570,4636,0
416,7559,4700,0
417,7433,4890,0
418,7393,4962,0
419,7393,5188,0
420,7415,5310,0
421,7386,5460,0
422,7382,5597,0
423,7433,5787,0
424,7530,5995,0
425,7638,6203,0
426,7757,6439,0
427,7855,6493,0
428,8039,6540,0
429,8169,6554,0
430,8331,6726,0
431,8486,6834,0
432,8572,6887,0
433,8609,6970,0
434,8576,7117,0
435,8565,7185,0
436,8677,7447,0
437,8760,7490,0
438,8843,7576,0
439,8873,7645,0
440,8890,7683,0
441,8962,7880,0
442,8994,8027,0
443,8980,8132,0
444,8944,8185,0
445,8901,8282,0
446,8854,8321,0
447,8832,8389,0
448,8861,8447,0
449,8861,8504,0
450,8778,8597,0
451,8717,8622,0
452,8623,8633,0
453,8579,8657,0
454,8535,8740,0
455,8522,8801,0
456,8496,8860,0
457,8444,8939,0
458,8401,8974,0
459,8360,8988,0
460,8300,8987,0
461,8267,9001,0
462,8243,9022,0
463,8213,9063,0
464,8132,9259,0
465,8132,9333,0
466,8230,9457,0
467,8253,9523,0
468,8245,9597,0
469,8266,9657,0
470,8245,9719,0
471,8234,9769,0
472,8246,9861,0
473,8284,9943,0
474,8322,9996,0
475,8436,10117,0
476,8524,10318,0
477,8570,10427,0
478,8674,10597,0
479,8817,10719,0
480,8859,10784,0
481,8876,10850,0
482,8897,10893,0
483,8996,11005,0
484,9078,11189,0
485,9117,11228,0
486,9250,11349,0
487,9393,11562,0
488,9422,11613,0
489,9483,11760,0
490,9520,11817,0
491,9566,11875,0
492,9622,11935,0
493,9680,12052,0
494,9723,12129,0
495,9926,12281,0
496,9985,12330,0
497,10034,12390,0
498,10053,12461,0
499,10049,12498,0
500,10037,12640,0
501,10048,12692,0
502,10103,12784,0
503,10153,12851,0
504,10192,12896,0
505,10214,12940,0
506,10230,13045,0
507,10238,13086,0
508,10226,13150,0
509,10217,13200,0
510,10193,13240,0
511,10193,13315,0
512,10199,13377,0
513,10245,13424,0
514,10281,13486,0
515,10329,13583,0
516,10372,13675,0
517,10418,13723,0
518,10462,13769,0
519,10510,13797,0
520,10614,13825,0
521,10642,13841,0
522,10676,13866,0
523,10757,13896,0
524,10791,13918,0
525,10817,13965,0
526,10978,14323,0
527,11036,14497,0
528,11061,14568,0
529,11088,14609,0
530,11181,14626,0
531,11264,14649,0
532,11314,14654,0
533,11360,14652,0
534,11513,14579,0
535,11580,14546,0
536,11678,14514,0
537,11819,14487,0
538,11930,14470,0
539,11992,14461,0
540,7077,3481,0
541,6974,3544,0
542,6726,3712,0
543,6394,3936,0
544,6307,3990,0
545,6154,4135,0
546,6115,4210,0
547,6091,4316,0
548,5973,4359,0
549,5923,4394,0
550,5829,4583,0
551,5784,4623,0
552,5733,4629,0
553,5685,4656,0
554,5655,4698,0
555,5649,4742,0
556,5653,4797,0
557,5616,4867,0
558,5437,4933,0
559,5332,5036,0
560,5160,5133,0
561,5035,5243,0
562,4946,5284,0
563,4863,5266,0
564,4798,5192,0
565,4793,5087,0
566,4844,4979,0
567,4915,4764,0
568,4951,4553,0
569,4933,4456,0
570,4813,4320,0
571,4800,4164,0
572,4817,4065,0
573,4872,3980,0
574,4868,3913,0
575,4782,3799,0
576,4711,3698,0
577,4652,3586,0
578,4588,3514,0
579,4492,3498,0
580,4385,3439,0
581,4309,3387,0
582,4137,3305,0
583,4004,3224,0
584,3903,3182,0
585,3779,3184,0
586,3602,3241,0
587,3491,3257,0
588,3310,3182,0
589,3245,3147,0
590,3094,3097,0
591,3036,3072,0
592,2846,3072,0
593,2723,3061,0
594,2531,2952,0
595,2488,2916,0
596,2455,2820,0
597,2494,2675,0
598,2470,2578,0
599,2440,2495,0
600,2423,2380,0
601,2414,2315,0
602,2279,2108,0
603,2230,2033,0
604,2213,1955,0
605,2170,1878,0
606,1958,1785,0
607,1821,1708,0
608,1775,1617,0
609,1787,1538,0
610,1826,1388,0
611,1813,1288,0
612,1776,1152,0
613,1732,902,0
614,1625,581,0
615,1530,402,0
616,1486,261,0
617,1517,158,0
618,1521,96,0
619,1512,57,0
620,1540,-57,0
621,1609,-135,0
622,1628,-183,0
623,1648,-337,0
624,1748,-548,0
625,1752,-723,0
626,1734,-803,0
627,1694,-863,0
628,1678,-972,0
629,1727,-1101,0
630,1732,-1172,0
631,1721,-1262,0
632,1737,-1323,0
633,1755,-1376,0
634,1727,-1460,0
635,1691,-1495,0
636,1600,-1559,0
637,1464,-1735,0
638,1366,-1794,0
639,1237,-1786,0
640,1123,-1776,0
641,887,-1804,0
642,779,-1772,0
643,727,-1722,0
644,666,-1684,0
645,587,-1688,0
646,526,-1767,0
647,513,-1909,0
648,446,-2001,0
649,393,-2007,0
650,333,-2001,0
651,265,-1974,0
652,152,-1850,0
653,-3,-1755,0
654,-94,-1737,0
655,-357,-1810,0
656,-489,-1852,0
657,-644,-1865,0
658,-761,-1895,0
659,-799,-1896,0
660,-1106,-1797,0
661,-1215,-1775,0
662,-1436,-1794,0
663,-1677,-1805,0
664,-1715,-1786,0
665,-1846,-1731,0
666,-1930,-1711,0
667,-2040,-1746,0
668,-2223,-1834,0
669,-2317,-1885,0
670,-2358,-1944,0
671,-2386,-2042,0
672,-2424,-2087,0
673,-2823,-2389,0
674,-2851,-2435,0
675,-2938,-2512,0
676,-3095,-2578,0
677,-3187,-2660,0
678,-3239,-2683,0
679,-3370,-2703,0
680,-3604,-2761,0
681,-3702,-2743,0
682,-3789,-2666,0
683,-3917,-2596,0
684,-4018,-2530,0
685,-4142,-2479,0
686,-4225,-2436,0
687,-4284,-2413,0
688,-4341,-2368,0
689,-4378,-2323,0
690,-4428,-2293,0
691,-4533,-2191,0
692,-4563,-2165,0
693,-4765,-2153,0
694,-4954,-2173,0
695,-5081,-2229,0
696,-5246,-2375,0
697,-5380,-2477,0
698,-5941,-2704,0
699,-6160,-2785,0
700,-6257,-2829,0
701,-6596,-2942,0
702,-6757,-3038,0
703,-6943,-3101,0
704,-7129,-3138,0
705,-7228,-3113,0
706,-7272,-3079,0
707,-7371,-2935,0
708,-7472,-2832,0
709,-7518,-2744,0
710,-7611,-2651,0
711,-7664,-2618,0
712,-7695,-2588,0
713,-7704,-2549,0
714,-7698,-2493,0
715,-7680,-2438,0
716,-7696,-2383,0
717,-7747,-2399,0
718,-7815,-2413,0
719,-7927,-2412,0
720,-8005,-2396,0
721,-8087,-2390,0
722,-8182,-2448,0
723,-8245,-2538,0
724,-8340,-2636,0
725,-8457,-2704,0
726,-8516,-2879,0
727,-8592,-2964,0
728,-8809,-3049,0
729,-9048,-3107,0
730,-9246,-3183,0
731,-9282,-3282,0
732,-9269,-3381,0
733,-9187,-3457,0
734,-9142,-3533,0
735,-9093,-3892,0
736,-8998,-3964,0
737,-8800,-4044,0
738,9081,7690,0
739,9178,7715,0
740,9207,7740,0
741,9247,7726,0
742,9388,8027,0
743,9373,8074,0
744,9420,8185,0
745,9435,8239,0
746,9254,8321,0
747,9099,8379,0
748,9074,8310,0
749,11955,14555,0
750,12006,14544,0
751,11075,14666,0
752,11060,14718,0
753,11131,14897,0
754,11106,14922,0
755,11119,14968,0
756,11096,15032,0
757,11068,15073,0
758,11026,15096,0
759,11001,15131,0
760,10966,15185,0
761,10935,15206,0
762,10878,15228,0
763,10837,15239,0
764,10797,15267,0
765,10758,15302,0
766,10745,15346,0
767,10766,15378,0
768,10796,15407,0
769,-4762,-13802,0
770,-4787,-13849,0
771,-4791,-13905,0
772,-4805,-13951,0
773,-4868,-14033,0
774,-4965,-14158,0
775,-5015,-14206,0
776,-5061,-14243,0
777,-5101,-14277,0
778,-5154,-14327,0
779,-5234,-14397,0
780,-5268,-14424,0
781,-5182,-14533,0
782,-5099,-14470,0
783,-5063,-14434,0
784,-5006,-14368,0
785,-5475,-14474,0
786,-5418,-14480,0
787,-5383,-14472,0
788,-5424,-14430,0
789,-5005,-15107,0
790,-5109,-15321,0
791,-5126,-15352,0
792,-5156,-15386,0
793,-5193,-15403,0
794,-5240,-15400,0
795,-5398,-15320,0
796,-5224,-14247,0
797,-5176,-14201,0
798,-5144,-14168,0
799,-5074,-14072,0
800,-5046,-14001,0
801,-5023,-13967,0
802,-5002,-13930,0
803,-4972,-13885,0
804,-4942,-13849,0
805,-4924,-13826,0
806,-4905,-13798,0
807,-4873,-13764,0
808,-4846,-13739,0
809,-4774,-13607,0
810,-4712,-13509,0
811,-4624,-13426,0
812,-4598,-13389,0
813,-5028,-14504,0
814,-4934,-14601,0
815,-4888,-14653,0
816,-4904,-14573,0
817,-6038,-14595,0
818,-6049,-14532,0
819,-5794,-14298,0
820,-5546,-14074,0
821,-5438,-13943,0
822,-5371,-13853,0
823,-5328,-13795,0
824,-5289,-13745,0
825,-5265,-13702,0
826,-5249,-13657,0
827,-5243,-13614,0
828,-5237,-13567,0
829,-5224,-13507,0
830,-5197,-13446,0
831,-5138,-13369,0
832,-5910,-14029,0
833,-5616,-13702,0
834,-4941,-14437,0
835,-4905,-14466,0
836,-4853,-14507,0
837,-4777,-14566,0
838,-4703,-14619,0
839,-4571,-14671,0
840,-4997,-14483,0
841,-1612,-14307,0
842,-1608,-14347,0
843,-1614,-14393,0
844,-1625,-14425,0
845,-1647,-14459,0
846,-1681,-14491,0
847,-1919,-14640,0
848,-2051,-14765,0
849,-2100,-14797,0
850,-2206,-14806,0
851,-2553,-14919,0
852,-2664,-14948,0
853,-2763,-14966,0
854,-2832,-14977,0
855,-2897,-14988,0
856,-2958,-14988,0
857,-3007,-14984,0
858,-3080,-14969,0
859,-3181,-14927,0
860,-2199,-14857,0
861,-2163,-14886,0
862,-2126,-14872,0
863,-2085,-14843,0
864,-1461,-13766,0
865,-1539,-13885,0
866,-1566,-13922,0
867,-1603,-13954,0
868,-1889,-14084,0
869,-1997,-14136,0
870,-2047,-14159,0
871,-2087,-14178,0
872,-2119,-14196,0
873,-2152,-14216,0
874,-2189,-14240,0
875,-2377,-14360,0
876,-2424,-14393,0
877,-2477,-14436,0
878,-2610,-14547,0
879,-2687,-14612,0
880,-1403,-13800,0
881,-1507,-13748,0
882,-1540,-13727,0
883,-1576,-13696,0
884,-1627,-13660,0
885,-1686,-13624,0
886,-1748,-13580,0
887,-1755,-13527,0
888,-1661,-13412,0
889,-1601,-13337,0
890,-1603,-13298,0
891,-1632,-13271,0
892,-1664,-13241,0
893,-1688,-13210,0
894,-1700,-13181,0
895,-1786,-12943,0
896,-1823,-12841,0
897,-1924,-12568,0
898,-1967,-12450,0
899,-1977,-12406,0
900,-1982,-12337,0
901,-1998,-12098,0
902,-6463,-13134,0
903,-6431,-13109,0
904,-6396,-13084,0
905,-6362,-13069,0
906,-6325,-13057,0
907,-6258,-13040,0
908,-6194,-13026,0
909,-6141,-13018,0
910,-6072,-13016,0
911,-5798,-13017,0
912,-5628,-13018,0
913,-5595,-13021,0
914,-5556,-13028,0
915,-5515,-13039,0
916,-5192,-13158,0
917,-5022,-13220,0
918,-4877,-13274,0
919,-4568,-13400,0
920,-4285,-13522,0
921,-4144,-13584,0
922,-3930,-13674,0
923,-3899,-13683,0
924,-3805,-13698,0
925,-3646,-13729,0
926,-3613,-13732,0
927,-3542,-13728,0
928,-3458,-13717,0
929,-3352,-13702,0
930,-3313,-13701,0
931,-3211,-13703,0
932,-3114,-13702,0
933,-2983,-13652,0
934,-2940,-13642,0
935,-2812,-13618,0
936,-2748,-13610,0
937,-2681,-13607,0
938,-2637,-13606,0
939,-2589,-13589,0
940,-2480,-13507,0
941,-2389,-13410,0
942,-2344,-13368,0
943,-2307,-13344,0
944,-2253,-13314,0
945,-2214,-13279,0
946,-2154,-13174,0
947,-2119,-13151,0
948,-2044,-13062,0
949,-1919,-12919,0
950,-1889,-12892,0
951,-1753,-12791,0
952,-1698,-12757,0
953,-1662,-12738,0
954,-1614,-12721,0
955,-1565,-12708,0
956,-1492,-12691,0
957,-1423,-12671,0
958,-1380,-12654,0
959,-1338,-12640,0
960,-1273,-12623,0
961,-1161,-12597,0
962,-1093,-12581,0
963,-1033,-12561,0
964,-986,-12543,0
965,-938,-12525,0
966,-899,-12525,0
967,3159,-7744,0
968,3086,-7742,0
969,3038,-7732,0
970,2994,-7712,0
971,2962,-7691,0
972,2865,-7604,0
973,2819,-7586,0
974,2497,-7583,0
975,2454,-7597,0
976,2183,-7810,0
977,2146,-7839,0
978,2105,-7857,0
979,1454,-7976,0
980,1405,-7987,0
981,1360,-8002,0
982,1199,-8069,0
983,1154,-8090,0
984,1119,-8111,0
985,454,-8576,0
986,364,-8641,0
987,305,-8685,0
988,273,-8728,0
989,259,-8760,0
990,177,-8978,0
991,155,-9021,0
992,127,-9056,0
993,-196,-9384,0
994,-213,-9429,0
995,-210,-9471,0
996,-144,-9727,0
997,-132,-9776,0
998,-128,-9831,0
999,-150,-9955,0
1000,-170,-10004,0
1001,-197,-10034,0
1002,-698,-10477,0
1003,-722,-10500,0
1004,-738,-10527,0
1005,-748,-10568,0
1006,-734,-10789,0
1007,-732,-10825,0
1008,-733,-10877,0
1009,-746,-10926,0
1010,-778,-10979,0
1011,-799,-11018,0
1012,-805,-11049,0
1013,-811,-11102,0
1014,-843,-11895,0
1015,-838,-11956,0
1016,-824,-12173,0
1017,-814,-12327,0
1018,-815,-12386,0
1019,-827,-12423,0
1020,-848,-12454,0
1021,-868,-12478,0
1022,-917,-12572,0
1023,-930,-12603,0
1024,-1010,-12785,0
1025,-4199,-15091,0
1026,-4116,-14990,0
1027,-3924,-14733,0
1028,-3855,-14552,0
1029,-3766,-14274,0
1030,-2653,-15344,0
1031,-2724,-15233,0
1032,-2759,-15177,0
1033,-2779,-15133,0
1034,-2798,-15056,0
1035,-2811,-15017,0
1036,-2887,-14913,0
1037,-2906,-14886,0
1038,-2923,-14843,0
1039,-2934,-14794,0
1040,-2938,-14731,0
1041,-2993,-14613,0
1042,-3065,-14542,0
1043,-3140,-14465,0
1044,-3193,-14434,0
1045,-3417,-14316,0
1046,-3449,-14301,0
1047,-3492,-14283,0
1048,-3545,-14257,0
1049,-3594,-14251,0
1050,-3629,-14253,0
1051,-3830,-14284,0
1052,-3875,-14291,0
1053,-3911,-14297,0
1054,-3947,-14305,0
1055,-3990,-14317,0
1056,-4024,-14325,0
1057,-4056,-14332,0
1058,-4103,-14336,0
1059,-4167,-14337,0
1060,-4203,-14330,0
1061,-4291,-14288,0
1062,-4331,-14253,0
1063,-4367,-14204,0
1064,-4403,-14157,0
1065,-4429,-14126,0
1066,-4481,-14066,0
1067,-4515,-14027,0
1068,-4554,-13980,0
1069,-4576,-13956,0
1070,-4599,-13934,0
1071,-4626,-13911,0
1072,-4679,-13869,0
1073,-4936,-13676,0
1074,-5090,-13577,0
1075,-5129,-13554,0
1076,-5341,-13450,0
1077,-5426,-13407,0
1078,-5548,-13343,0
1079,-5650,-13295,0
1080,-5715,-13265,0
1081,-5797,-13221,0
1082,-5897,-13165,0
1083,-5950,-13137,0
1084,-5985,-13119,0
1085,-6013,-13107,0
1086,-6075,-13083,0
1087,-6149,-13054,0
1088,-3451,-15221,0
1089,-3741,-15169,0
1090,-3926,-15127,0
1091,-3976,-15120,0
1092,-4032,-15116,0
1093,-4089,-15114,0
1094,-4131,-15108,0
1095,-4372,-15037,0
1096,-4911,-14408,0
1097,-4873,-14364,0
1098,-4847,-14329,0
1099,-4817,-14283,0
1100,-4788,-14248,0
1101,-4762,-14221,0
1102,-4678,-14135,0
1103,-4619,-14072,0
1104,-4596,-14041,0
1105,-4574,-14010,0
1106,-4523,-13942,0
1107,-4480,-13913,0
1108,-4420,-13865,0
1109,-4363,-13820,0
1110,-4329,-13792,0
1111,-4299,-13755,0
1112,-4263,-13703,0
1113,-4229,-13664,0
1114,-4141,-13585,0
1115,-4015,-13456,0
1116,-3941,-13358,0
1117,-3893,-13301,0
1118,-3849,-13282,0
1119,-3770,-13258,0
1120,-3732,-13214,0
1121,-4657,-14812,0
1122,-4593,-14706,0
1123,-4547,-14631,0
1124,-4521,-14598,0
1125,-4484,-14556,0
1126,-4411,-14454,0
1127,-4389,-14419,0
1128,-4369,-14384,0
1129,-4348,-14341,0
1130,-4248,-14238,0
1131,-4219,-14200,0
1132,-4198,-14162,0
1133,-4113,-14011,0
1134,-4006,-13834,0
1135,-3973,-13780,0
1136,-3955,-13752,0
1137,-3928,-13722,0
1138,-3904,-13693,0
1139,-3875,-13658,0
1140,-3856,-13627,0
1141,-3827,-13577,0
1142,-3810,-13529,0
1143,-3794,-13472,0
1144,-3773,-13389,0
1145,-3743,-13292,0
1146,-3715,-13145,0
1147,-3691,-13109,0
1148,-3644,-13060,0
1149,-3629,-13033,0
1150,-3616,-12977,0
1151,-3597,-12861,0
1152,-3595,-12819,0
1153,-3599,-12672,0
1154,-3597,-12596,0
1155,-3588,-12542,0
1156,-3585,-12510,0
1157,-3589,-12398,0
1158,-3585,-12351,0
1159,-3570,-12270,0
1160,-3563,-12234,0
1161,-3556,-12188,0
1162,-3557,-12131,0
1163,-3563,-11979,0
1164,-3554,-11943,0
1165,-3539,-11909,0
1166,-3514,-11867,0
1167,-3470,-11829,0
1168,-3419,-11793,0
1169,-3385,-11761,0
1170,-3368,-11730,0
1171,-3346,-11679,0
1172,-3328,-11637,0
1173,-3299,-11591,0
1174,-3145,-11381,0
1175,-3119,-11339,0
1176,-3048,-11201,0
1177,-3019,-11152,0
1178,-2984,-11119,0
1179,-2785,-10977,0
1180,-2633,-10864,0
1181,-2611,-10841,0
1182,-2493,-10710,0
1183,-2330,-10512,0
1184,-2317,-10483,0
1185,-2270,-10314,0
1186,-2267,-10282,0
1187,-2257,-10147,0
1188,-2253,-10094,0
1189,-2240,-10054,0
1190,-2215,-10019,0
1191,-2079,-9873,0
1192,-2052,-9843,0
1193,-1975,-9761,0
1194,-1931,-9702,0
1195,-1912,-9660,0
1196,-1906,-9629,0
1197,-1890,-9514,0
1198,-1883,-9468,0
1199,-1869,-9415,0
1200,-1851,-9361,0
1201,-1834,-9317,0
1202,-1825,-9277,0
1203,-1817,-9246,0
1204,-1807,-9180,0
1205,-1798,-9132,0
1206,-1775,-9088,0
1207,-1654,-9004,0
1208,-1545,-8934,0
1209,-1489,-8894,0
1210,-1461,-8855,0
1211,-1448,-8811,0
