0,-1131,-455,0
1,-1142,-389,0
2,-1137,-356,0
3,-1127,-315,0
4,-671,-615,0
5,-634,-556,0
6,-1007,-418,0
7,-1411,1225,0
8,-1410,1172,0
9,-1407,1115,0
10,-1403,1029,0
11,-1396,936,0
12,-1392,866,0
13,-1391,805,0
14,-1382,760,0
15,-1333,635,0
16,-1305,589,0
17,-1280,556,0
18,-1219,491,0
19,-1193,467,0
20,-1144,433,0
21,-1118,411,0
22,-1066,361,0
23,-1020,310,0
24,-993,279,0
25,-954,226,0
26,-931,198,0
27,-902,172,0
28,-853,130,0
29,-823,88,0
30,-801,29,0
31,-796,-17,0
32,-793,-56,0
33,-791,-90,0
34,-785,-129,0
35,-773,-171,0
36,-741,-222,0
37,-712,-260,0
38,-685,-291,0
39,-635,-345,0
40,-604,-374,0
41,-586,-402,0
42,-1206,-777,0
43,-1125,-782,0
44,-1009,-799,0
45,-789,-573,0
46,-823,-549,0
47,-609,-709,0
48,-586,-767,0
49,-542,-859,0
50,-740,-511,0
51,-767,-545,0
52,-816,-606,0
53,-1114,-523,0
54,-1099,-589,0
55,-931,-447,0
56,-871,-479,0
57,-766,-647,0
58,-1108,-642,0
59,-1082,-506,0
60,-1050,-535,0
61,-996,-579,0
62,-961,-573,0
63,-774,-964,0
64,-794,-1043,0
65,-123,-774,0
66,-166,-780,0
67,-216,-787,0
68,-267,-784,0
69,-565,-973,0
70,-650,-973,0
71,-735,-810,0
72,-778,-831,0
73,-816,-855,0
74,-846,-922,0
75,-173,-335,0
76,-210,-341,0
77,-262,-353,0
78,-301,-331,0
79,-329,-298,0
80,-365,-246,0
81,-388,-215,0
82,-858,-726,0
83,-948,-153,0
84,-913,-202,0
85,-900,-235,0
86,-875,-306,0
87,-851,-371,0
88,-815,-433,0
89,-802,-506,0
90,-572,-1099,0
91,-602,-1071,0
92,-661,-1020,0
93,-726,-968,0
94,-778,-904,0
95,-866,-800,0
96,-905,-754,0
97,-930,-710,0
98,-942,-663,0
99,-954,-613,0
100,-950,-519,0
101,-947,-481,0
102,-896,-389,0
103,-796,-350,0
104,-745,-334,0
105,-518,-392,0
106,-524,-424,0
107,-738,-749,0
108,-662,-792,0
109,-1069,-419,0
110,-1100,-432,0
111,-1161,-479,0
112,-1195,-508,0
113,-1100,-699,0
114,1470,-1074,0
115,1392,-1021,0
116,1363,-1000,0
117,1290,-991,0
118,1227,-983,0
119,1184,-977,0
120,1143,-973,0
121,1103,-968,0
122,1014,-961,0
123,888,-949,0
124,845,-930,0
125,812,-912,0
126,759,-906,0
127,684,-898,0
128,600,-889,0
129,564,-885,0
130,513,-879,0
131,458,-873,0
132,403,-868,0
133,366,-862,0
134,259,-843,0
135,127,-820,0
136,0,-796,0
137,-59,-786,0
138,-283,-743,0
139,-500,-702,0
140,-568,-629,0
141,-699,-478,0
142,1247,-587,0
143,1165,-600,0
144,1129,-604,0
145,1034,-609,0
146,1005,-618,0
147,913,-650,0
148,792,-656,0
149,729,-661,0
150,649,-661,0
151,596,-644,0
152,499,-566,0
153,451,-550,0
154,408,-537,0
155,368,-525,0
156,256,-490,0
157,203,-471,0
158,161,-445,0
159,111,-417,0
160,72,-411,0
161,-31,-430,0
162,-138,-449,0
163,-242,-471,0
164,-278,-469,0
165,-341,-465,0
166,-405,-455,0
167,-476,-452,0
168,-236,-532,0
169,-261,-604,0
170,-273,-667,0
171,-822,-794,0
172,-875,-1062,0
173,-839,-1018,0
174,-710,-1005,0
175,-699,-1072,0
176,-733,-1128,0
177,-781,-1129,0
178,-850,-1137,0
179,-746,-1009,0
180,-757,-1055,0
181,-794,-1171,0
182,-728,-644,0
183,-710,-685,0
184,-683,-732,0
185,-669,-760,0
186,-655,-854,0
187,-646,-938,0
188,-897,-496,0
189,-1233,-447,0
190,-1193,-380,0
191,-484,-1039,0
192,-1064,-820,0
193,-1046,-869,0
194,-1070,-916,0
195,-1127,-895,0
196,-325,-388,0
197,-812,-731,0
198,-1025,-388,0
199,-1011,-342,0
200,-917,-321,0
201,-936,-266,0
202,-944,-215,0
203,-718,-871,0
204,-443,-387,0
205,-469,-345,0
206,-185,-668,0
207,-151,-674,0
208,-114,-696,0
209,-502,-623,0
210,-361,-603,0
211,-865,-1002,0
212,-817,-941,0
213,-834,-467,0
214,-882,-532,0
215,-858,-577,0
216,-216,-604,0
217,-112,-604,0
218,14,-581,0
219,81,-610,0
220,150,-656,0
221,-1129,-690,0
222,-911,-966,0
223,-948,-946,0
224,-923,-914,0
225,-909,-886,0
226,-937,-373,0
227,-979,-355,0
228,-1055,-334,0
229,-1084,-325,0
230,-484,-521,0
231,-905,-596,0
232,-448,-857,0
233,-522,-891,0
234,-532,-933,0
235,134,-530,0
236,42,-523,0
237,-1,-525,0
238,-64,-534,0
239,-123,-532,0
240,-288,-536,0
241,-318,-530,0
242,-365,-524,0
243,-448,-525,0
244,-753,-695,0
245,-992,-504,0
246,-397,-815,0
247,-446,-819,0
248,-482,-780,0
249,-517,-776,0
250,-1060,-655,0
251,-1029,-684,0
252,-962,-777,0
253,-942,-830,0
254,-900,-821,0
255,-661,-1152,0
256,-700,-1139,0
257,-910,-1017,0
258,-942,-1012,0
259,-654,-447,0
260,-685,-423,0
261,-723,-393,0
262,-524,-1058,0
263,-443,-127,0
264,-415,-69,0
